,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
25,0.000839436873164772,0.999373,0.999425,0.999469,0.999506,0.999538,0.999565,0.999589,0.999597,0.999609,0.999626,0.999641,0.999653,0.999664,0.999673
26,0.000874413445907663,0.999346,0.9994,0.999446,0.999485,0.999518,0.999546,0.99957,0.999579,0.999591,0.999609,0.999624,0.999638,0.999649,0.999658
27,0.000909390018650555,0.999319,0.999375,0.999423,0.999463,0.999497,0.999527,0.999552,0.999561,0.999574,0.999592,0.999608,0.999621,0.999633,0.999642
28,0.000944366591393446,0.999292,0.99935,0.9994,0.999441,0.999477,0.999507,0.999533,0.999543,0.999556,0.999575,0.999591,0.999605,0.999617,0.999626
29,0.000979343164136338,0.999265,0.999325,0.999376,0.999419,0.999456,0.999488,0.999515,0.999524,0.999538,0.999557,0.999574,0.999589,0.999601,0.99961
30,0.0010143195623463,0.999238,0.9993,0.999353,0.999397,0.999435,0.999468,0.999496,0.999506,0.999519,0.99954,0.999557,0.999572,0.999584,0.999594
31,0.0010492961350892,0.99921,0.999275,0.999329,0.999375,0.999414,0.999448,0.999477,0.999487,0.999501,0.999522,0.99954,0.999555,0.999567,0.999577
32,0.00108427270783209,0.999183,0.99925,0.999306,0.999353,0.999393,0.999428,0.999457,0.999468,0.999483,0.999504,0.999522,0.999538,0.99955,0.99956
33,0.00111924928057498,0.999155,0.999224,0.999282,0.999331,0.999372,0.999408,0.999438,0.999449,0.999464,0.999486,0.999504,0.99952,0.999533,0.999543
34,0.00115422567878495,0.999128,0.999198,0.999258,0.999308,0.999351,0.999387,0.999418,0.999429,0.999445,0.999467,0.999486,0.999502,0.999515,0.999525
35,0.00118920225152784,0.9991,0.999173,0.999234,0.999285,0.999329,0.999367,0.999398,0.99941,0.999425,0.999448,0.999468,0.999484,0.999497,0.999507
36,0.00122417882427073,0.999072,0.999147,0.999209,0.999262,0.999307,0.999346,0.999378,0.99939,0.999406,0.999429,0.999449,0.999465,0.999479,0.999489
37,0.00125915539701362,0.999044,0.99912,0.999185,0.999239,0.999285,0.999324,0.999358,0.99937,0.999386,0.99941,0.99943,0.999446,0.99946,0.99947
38,0.00129413196975651,0.999016,0.999094,0.99916,0.999216,0.999263,0.999303,0.999337,0.999349,0.999366,0.99939,0.99941,0.999427,0.99944,0.999451
39,0.00132910836796648,0.998987,0.999068,0.999135,0.999192,0.999241,0.999282,0.999316,0.999329,0.999346,0.99937,0.999391,0.999407,0.999421,0.999431
40,0.00136408494070937,0.998959,0.999041,0.99911,0.999169,0.999218,0.99926,0.999295,0.999308,0.999325,0.99935,0.999371,0.999387,0.999401,0.99941
41,0.00139906151345226,0.99893,0.999014,0.999085,0.999145,0.999195,0.999238,0.999274,0.999286,0.999304,0.999329,0.99935,0.999367,0.99938,0.999389
42,0.00143403808619515,0.998901,0.998987,0.99906,0.99912,0.999172,0.999215,0.999252,0.999265,0.999283,0.999308,0.999329,0.999346,0.999358,0.999367
43,0.00146901465893804,0.998872,0.99896,0.999034,0.999096,0.999148,0.999193,0.99923,0.999243,0.999261,0.999286,0.999307,0.999324,0.999337,0.999345
44,0.00150399105714801,0.998843,0.998933,0.999008,0.999071,0.999125,0.99917,0.999207,0.99922,0.999239,0.999264,0.999285,0.999302,0.999314,0.999322
45,0.0015389676298909,0.998813,0.998905,0.998982,0.999046,0.999101,0.999146,0.999184,0.999198,0.999216,0.999242,0.999263,0.999279,0.999291,0.999298
46,0.00157394420263379,0.998784,0.998877,0.998956,0.999021,0.999076,0.999123,0.999161,0.999175,0.999193,0.999219,0.99924,0.999256,0.999267,0.999273
47,0.00160892077537669,0.998754,0.998849,0.998929,0.998996,0.999052,0.999099,0.999138,0.999151,0.99917,0.999196,0.999216,0.999232,0.999242,0.999247
48,0.00164389734811958,0.998724,0.998821,0.998902,0.99897,0.999027,0.999074,0.999114,0.999127,0.999146,0.999172,0.999192,0.999207,0.999216,0.999221
49,0.00167887392086247,0.998694,0.998793,0.998875,0.998944,0.999002,0.999049,0.999089,0.999103,0.999122,0.999147,0.999167,0.999181,0.99919,0.999192
50,0.00171385031907243,0.998663,0.998764,0.998848,0.998918,0.998976,0.999024,0.999064,0.999078,0.999097,0.999122,0.999141,0.999155,0.999162,0.999163
51,0.00174881991049832,0.998633,0.998735,0.99882,0.998891,0.99895,0.998999,0.999039,0.999053,0.999071,0.999096,0.999115,0.999127,0.999133,0.999133
52,0.00178379630870828,0.998602,0.998706,0.998792,0.998864,0.998923,0.998973,0.999013,0.999027,0.999045,0.99907,0.999087,0.999099,0.999103,0.999101
53,0.00181877270691825,0.998571,0.998676,0.998764,0.998837,0.998897,0.998946,0.998986,0.999,0.999018,0.999042,0.999059,0.999069,0.999072,0.999067
54,0.00185374910512822,0.998539,0.998647,0.998735,0.998809,0.998869,0.998919,0.998959,0.998973,0.998991,0.999014,0.99903,0.999038,0.999039,0.999031
55,0.00188872550333818,0.998508,0.998617,0.998706,0.998781,0.998842,0.998892,0.998932,0.998945,0.998963,0.998985,0.999,0.999006,0.999004,0.998993
56,0.00192370190154815,0.998476,0.998586,0.998677,0.998752,0.998814,0.998864,0.998904,0.998917,0.998934,0.998955,0.998968,0.998973,0.998968,0.998953
57,0.00195867829975812,0.998444,0.998556,0.998648,0.998723,0.998785,0.998835,0.998875,0.998887,0.998904,0.998924,0.998936,0.998938,0.99893,0.99891
58,0.00199365469796808,0.998411,0.998524,0.998618,0.998694,0.998756,0.998806,0.998845,0.998858,0.998874,0.998892,0.998902,0.998901,0.998889,0.998864
59,0.00202863109617805,0.998379,0.998493,0.998587,0.998664,0.998726,0.998776,0.998814,0.998827,0.998842,0.998859,0.998866,0.998862,0.998846,0.998815
60,0.00206360749438802,0.998346,0.998462,0.998556,0.998634,0.998696,0.998746,0.998783,0.998795,0.998809,0.998825,0.998829,0.998822,0.9988,0.998762
61,0.00209858389259798,0.998312,0.998429,0.998525,0.998603,0.998665,0.998714,0.998751,0.998762,0.998776,0.998789,0.998791,0.998779,0.998751,0.998703
62,0.00213356029080795,0.998278,0.998397,0.998493,0.998572,0.998634,0.998682,0.998718,0.998729,0.998741,0.998752,0.99875,0.998733,0.998698,0.99864
63,0.00216853668901791,0.998245,0.998364,0.998461,0.99854,0.998602,0.99865,0.998684,0.998694,0.998705,0.998713,0.998707,0.998685,0.998641,0.99857
64,0.0022035305405204,0.99821,0.998331,0.998429,0.998507,0.998569,0.998616,0.998649,0.998658,0.998668,0.998673,0.998662,0.998633,0.998579,0.998492
65,0.00223850693873037,0.998176,0.998297,0.998396,0.998474,0.998535,0.998581,0.998613,0.998621,0.998629,0.99863,0.998614,0.998577,0.998511,0.998403
66,0.00227348333694033,0.998141,0.998263,0.998362,0.998441,0.998501,0.998546,0.998575,0.998582,0.998589,0.998585,0.998563,0.998517,0.998437,0.998303
67,0.0023084597351503,0.998105,0.998229,0.998328,0.998406,0.998466,0.998509,0.998536,0.998543,0.998547,0.998539,0.998509,0.998452,0.998353,0.998186
68,0.00234343613336027,0.998069,0.998194,0.998293,0.998371,0.99843,0.998472,0.998496,0.998501,0.998503,0.998489,0.998451,0.998381,0.99826,0.998048
69,0.00237841253157023,0.998033,0.998159,0.998258,0.998336,0.998393,0.998433,0.998455,0.998458,0.998457,0.998437,0.998389,0.998303,0.998153,0.997879
70,0.0024133889297802,0.997997,0.998123,0.998222,0.998299,0.998356,0.998393,0.998411,0.998413,0.998409,0.998381,0.998322,0.998216,0.99803,0.997664
71,0.00244836532799017,0.99796,0.998086,0.998186,0.998262,0.998317,0.998352,0.998366,0.998366,0.998358,0.998322,0.998249,0.99812,0.997885,0.997371
72,0.00248334172620013,0.997922,0.998049,0.998148,0.998224,0.998277,0.998309,0.998319,0.998317,0.998305,0.998259,0.99817,0.99801,0.997708,0.99693
73,0.0025183181244101,0.997884,0.998012,0.99811,0.998185,0.998236,0.998265,0.998271,0.998265,0.998248,0.998191,0.998082,0.997885,0.997485,0.996127
74,0.00255329452262006,0.997846,0.997973,0.998072,0.998145,0.998194,0.998219,0.998219,0.998211,0.998189,0.998117,0.997985,0.997738,0.997185,0.994054
75,0.00258827092083003,0.997807,0.997935,0.998032,0.998104,0.99815,0.998172,0.998165,0.998154,0.998125,0.998038,0.997876,0.997562,0.996742,0.982427
76,0.00262324731904,0.997767,0.997895,0.997992,0.998062,0.998106,0.998122,0.998109,0.998094,0.998057,0.997951,0.997753,0.997344,0.995971,0.812471
77,0.00265822371724996,0.997728,0.997855,0.997951,0.998019,0.998059,0.998071,0.99805,0.99803,0.997985,0.997856,0.997611,0.997059,0.994153,0.518392
78,0.00269320011545993,0.997687,0.997814,0.997909,0.997975,0.998011,0.998017,0.997986,0.997962,0.997907,0.99775,0.997444,0.996658,0.986206,0.353874
79,0.0027281765136699,0.997646,0.997773,0.997867,0.997929,0.997962,0.997961,0.99792,0.997889,0.997823,0.997633,0.997243,0.996013,0.884463,0.286847
80,0.00276315291187986,0.997604,0.997731,0.997823,0.997883,0.99791,0.997902,0.997849,0.997811,0.997731,0.997499,0.996991,0.99471,0.601097,0.255183
81,0.00279812931008983,0.997562,0.997688,0.997778,0.997835,0.997857,0.997841,0.997774,0.997728,0.997631,0.997345,0.99666,0.990642,0.394854,0.231764
82,0.0028331057082998,0.997519,0.997644,0.997732,0.997785,0.997801,0.997776,0.997693,0.997638,0.997521,0.997166,0.996187,0.958982,0.302774,0.208837
83,0.00286808210650976,0.997476,0.997599,0.997685,0.997734,0.997744,0.997707,0.997606,0.99754,0.997398,0.996951,0.995416,0.770025,0.264491,0.185547
84,0.00290305850471973,0.997431,0.997554,0.997637,0.997681,0.997683,0.997635,0.997513,0.997433,0.99726,0.996683,0.993838,0.520033,0.241744,0.163031
85,0.00293803490292969,0.997386,0.997507,0.997587,0.997626,0.997621,0.997558,0.997411,0.997314,0.997103,0.996335,0.988986,0.354272,0.221026,0.142626
86,0.00297301130113966,0.997341,0.99746,0.997536,0.99757,0.997555,0.997477,0.997299,0.997183,0.996922,0.995845,0.956001,0.281443,0.199329,0.12523
87,0.00300798769934963,0.997294,0.997411,0.997484,0.997511,0.997486,0.997389,0.997177,0.997035,0.996708,0.995068,0.750071,0.252014,0.17717,0.111147
88,0.00304296409755959,0.997247,0.997362,0.99743,0.997451,0.997413,0.997296,0.997041,0.996868,0.996449,0.993567,0.491071,0.23463,0.155942,0.100164
89,0.00307794049576956,0.997199,0.997311,0.997375,0.997387,0.997337,0.997196,0.996888,0.996674,0.996121,0.989471,0.347114,0.217736,0.136901,0.0917448
90,0.00311291689397953,0.99715,0.997259,0.997318,0.997321,0.997256,0.997087,0.996715,0.996445,0.995684,0.968451,0.288877,0.198734,0.120802,0.08521657
91,0.00314789329218949,0.9971,0.997206,0.997259,0.997253,0.997171,0.996969,0.996515,0.996167,0.995049,0.829687,0.262496,0.178245,0.107846,0.07992797
92,0.00318286969039946,0.997049,0.997151,0.997198,0.997181,0.99708,0.99684,0.996281,0.995817,0.993989,0.577717,0.243355,0.157776,0.09778499,0.07534107
93,0.00321784608860943,0.996997,0.997095,0.997135,0.997106,0.996983,0.996697,0.995997,0.99535,0.991789,0.39039,0.223891,0.13878,0.09009156,0.07107118
94,0.00325282248681939,0.996944,0.997038,0.99707,0.997028,0.99688,0.996538,0.995641,0.994673,0.985145,0.303996,0.202968,0.122275,0.08413339,0.06688802
95,0.00328779888502936,0.996891,0.996979,0.997002,0.996945,0.996769,0.99636,0.995171,0.993553,0.94869,0.269585,0.181515,0.108733,0.07930283,0.06269278
96,0.00332277528323932,0.996835,0.996919,0.996932,0.996858,0.996649,0.996156,0.9945,0.991265,0.777154,0.251376,0.160888,0.09813315,0.0750978,0.05848511
97,0.00335775168144929,0.996779,0.996856,0.99686,0.996767,0.996518,0.995921,0.993419,0.984661,0.52958,0.235241,0.142236,0.0901008,0.07115633,0.05432767
98,0.00339272807965926,0.996722,0.996792,0.996784,0.99667,0.996377,0.995642,0.991319,0.952237,0.366934,0.217334,0.126264,0.08406895,0.06725753,0.0503136
99,0.00342770447786922,0.996663,0.996726,0.996705,0.996567,0.996221,0.995302,0.985795,0.803479,0.297364,0.197623,0.113206,0.07942423,0.06330276,0.04653988
100,0.00346268087607919,0.996603,0.996658,0.996623,0.996458,0.996048,0.994872,0.962455,0.562654,0.269879,0.17728,0.102904,0.07560977,0.0592869,0.04308787
101,0.00349765727428916,0.996541,0.996588,0.996537,0.99634,0.995854,0.994296,0.845228,0.384956,0.254014,0.157649,0.09494177,0.07218325,0.05526732,0.04001158
102,0.00353263367249912,0.996478,0.996515,0.996447,0.996215,0.995635,0.993458,0.608073,0.303802,0.238655,0.139826,0.08877892,0.06883757,0.05133437,0.03733253
103,0.00356761007070909,0.996414,0.99644,0.996352,0.99608,0.995383,0.992081,0.409957,0.272761,0.22109,0.124491,0.08386621,0.06539633,0.047587,0.03504096
104,0.00360258646891905,0.996347,0.996362,0.996252,0.995933,0.995088,0.989349,0.314969,0.25736,0.201621,0.111899,0.07971951,0.06179366,0.0441135,0.03310068
105,0.00363756286712902,0.996279,0.996281,0.996147,0.995774,0.994734,0.982109,0.279306,0.243707,0.181465,0.101938,0.07596,0.0580474,0.04097933,0.03145693
106,0.00367253926533899,0.99621,0.996197,0.996036,0.995599,0.994294,0.953436,0.263247,0.227858,0.161935,0.09425038,0.07232568,0.05423108,0.03822051,0.03004484
107,0.00370751566354895,0.996138,0.99611,0.995918,0.995405,0.993722,0.832266,0.250076,0.209627,0.14409,0.0883489,0.06866433,0.05044727,0.03584268,0.02879793
108,0.00374249206175892,0.996064,0.996019,0.995793,0.99519,0.992925,0.598712,0.234828,0.190073,0.128609,0.08371905,0.06491569,0.04680537,0.03382412,0.02765476
109,0.00377746845996889,0.995988,0.995925,0.99566,0.994948,0.991702,0.404174,0.216982,0.170511,0.115771,0.07989186,0.06108877,0.04340394,0.03212174,0.02656417
110,0.00381244485817885,0.995909,0.995826,0.995517,0.99467,0.989537,0.313177,0.197503,0.152109,0.105516,0.07648559,0.05723905,0.04031918,0.03067865,0.02548831
111,0.00384742125638882,0.995828,0.995723,0.995363,0.994347,0.984798,0.281002,0.177714,0.13571,0.09754074,0.07322209,0.05344722,0.03759791,0.02943165,0.02440365
112,0.00388239765459879,0.995745,0.995614,0.995197,0.993963,0.970814,0.267602,0.158831,0.121774,0.09140337,0.06992529,0.04980051,0.03525616,0.02831839,0.02330049
113,0.00391737405280875,0.995659,0.9955,0.995017,0.993492,0.91764,0.256415,0.141773,0.110411,0.08662114,0.0665089,0.04637935,0.0332813,0.02728292,0.02218095
114,0.00395235045101872,0.995569,0.99538,0.994819,0.992892,0.765086,0.24262,0.127089,0.101449,0.08273798,0.06295832,0.04324735,0.03163734,0.02627982,0.02105639
115,0.00398732684922869,0.995477,0.995254,0.994602,0.992083,0.544265,0.225756,0.114972,0.09453255,0.07936778,0.05931054,0.04044522,0.03027148,0.02527623,0.01994403
116,0.00402230324743865,0.995381,0.99512,0.994361,0.990901,0.377083,0.206806,0.105317,0.08921531,0.07621536,0.05563545,0.03798961,0.0291218,0.02425263,0.01886398
117,0.00405727964564862,0.995282,0.994977,0.99409,0.988973,0.300024,0.187105,0.09781684,0.08503911,0.07307903,0.05201823,0.0358737,0.0281241,0.02320204,0.01783602
118,0.00409225604385858,0.995178,0.994826,0.993782,0.985281,0.273524,0.16791,0.09204932,0.08158785,0.06984314,0.04854513,0.03407113,0.02721806,0.02212815,0.0168774
119,0.00412723244206855,0.995071,0.994665,0.993427,0.976492,0.263619,0.150216,0.08756083,0.07851924,0.0664638,0.04529244,0.03254066,0.02635178,0.02104293,0.01600073
120,0.00416220884027852,0.994958,0.994491,0.993008,0.949672,0.255492,0.13468,0.08392473,0.07557776,0.06295256,0.04231936,0.03123207,0.02548485,0.01996371,0.01521328
121,0.00419718523848848,0.994841,0.994305,0.992502,0.863876,0.244506,0.121615,0.08077816,0.07259414,0.05935927,0.03966345,0.03009146,0.02458982,0.01891042,0.01451643
122,0.00423216163669845,0.994718,0.994103,0.99187,0.680488,0.230057,0.111033,0.07783961,0.06947623,0.05575646,0.03733971,0.02906628,0.0236522,0.0179029,0.01390605
123,0.00426713803490842,0.99459,0.993882,0.991042,0.469807,0.212963,0.102719,0.07491218,0.06619561,0.05222549,0.03534186,0.02810926,0.02266951,0.01695854,0.01337335
124,0.00430211443311838,0.994455,0.993642,0.989886,0.337352,0.194456,0.09631456,0.07187749,0.06277243,0.04884553,0.0336455,0.02718129,0.02164922,0.01609087,0.01290608
125,0.00433709083132835,0.994313,0.993376,0.988129,0.285251,0.175769,0.09139719,0.06868375,0.05926003,0.04568489,0.03221257,0.02625299,0.02060633,0.01530834,0.01248993
126,0.00437206722953832,0.994163,0.99308,0.985116,0.270275,0.157954,0.08754139,0.06533203,0.05573121,0.04279563,0.03099618,0.02530542,0.01956079,0.01461393,0.01210996
127,0.00440704362774828,0.994005,0.992746,0.979066,0.26499,0.141794,0.08436309,0.06186157,0.05226594,0.04021042,0.02994557,0.02432965,0.01853451,0.01400534,0.01175194
128,0.00444202002595825,0.993837,0.992366,0.964327,0.258744,0.127773,0.08154444,0.05833603,0.0489414,0.03794191,0.02901043,0.02332568,0.01754915,0.01347566,0.01140342
129,0.00447699642416822,0.993659,0.991924,0.922459,0.248652,0.116088,0.07884396,0.05483127,0.04582463,0.03598406,0.0281446,0.02230079,0.01662381,0.01301424,0.01105457
130,0.00451197282237818,0.993469,0.991401,0.812664,0.234743,0.106691,0.07609618,0.05142494,0.04296727,0.03431493,0.0273088,0.02126773,0.01577359,0.01260805,0.01069866
131,0.00454694922058815,0.993265,0.990765,0.618583,0.218024,0.09935603,0.07320427,0.04818811,0.04040273,0.03290025,0.02647228,0.02024239,0.01500843,0.01224284,0.01033222
132,0.00458192561879811,0.993046,0.989964,0.423813,0.199754,0.09374636,0.07012974,0.04517981,0.03814575,0.03169775,0.02561374,0.01924214,0.01433282,0.01190445,0.00995489
133,0.00461690201700808,0.992809,0.988906,0.313872,0.181148,0.08947656,0.06687937,0.04244275,0.03619321,0.0306611,0.02472127,0.01828368,0.01374574,0.01157989,0.009569007
134,0.00465187841521805,0.992551,0.987421,0.275922,0.163241,0.08616282,0.06349315,0.04000189,0.03452652,0.02974379,0.02379155,0.01738175,0.01324128,0.01125821,0.009179034
135,0.00468685481342801,0.99227,0.985158,0.268171,0.146824,0.08345829,0.06003291,0.0378646,0.03311513,0.0289023,0.02282883,0.01654791,0.01280953,0.0109311,0.008790866
136,0.00472183121163798,0.991961,0.981321,0.266812,0.132412,0.08107246,0.05657096,0.03602192,0.03191988,0.02809862,0.02184314,0.01578979,0.01243771,0.01059321,0.008411049
137,0.00475680760984795,0.991617,0.973876,0.263064,0.120253,0.07878084,0.05318223,0.03445142,0.03089706,0.0273018,0.02084872,0.01511079,0.01211137,0.01024223,0.008046092
138,0.00479178400805791,0.991231,0.957107,0.254777,0.110363,0.07642462,0.04993643,0.03312029,0.03000185,0.02648903,0.01986206,0.01451019,0.01181568,0.009878639,0.007701765
139,0.00482676040626788,0.990794,0.914987,0.242222,0.102575,0.07390585,0.0468929,0.03198886,0.02919133,0.02564576,0.01890027,0.01398339,0.0115365,0.009505318,0.007382703
140,0.00486173680447785,0.990289,0.814252,0.226466,0.09660283,0.07117901,0.04409743,0.03101425,0.02842708,0.02476537,0.01797961,0.01352273,0.01126137,0.009127024,0.007091912
141,0.00489671320268781,0.989697,0.633648,0.20876,0.09209334,0.06824097,0.04157979,0.03015335,0.02767682,0.02384836,0.01711414,0.01311812,0.01098022,0.008749666,0.006830711
142,0.00493168960089778,0.988985,0.43578,0.190312,0.08867908,0.0651209,0.0393536,0.02936559,0.02691554,0.02290109,0.01631481,0.01275808,0.01068578,0.008379746,0.00659864
143,0.00496666599910774,0.988103,0.31405,0.172175,0.08601248,0.06187068,0.03741756,0.02861522,0.02612599,0.02193453,0.01558891,0.01243058,0.01037392,0.008023703,0.006393658
144,0.00500164239731771,0.986968,0.271561,0.155188,0.08378944,0.05855568,0.03575681,0.0278725,0.02529851,0.0209626,0.01493983,0.01212393,0.01004338,0.007687186,0.006212408
145,0.00503661879552768,0.985432,0.265864,0.139951,0.08176178,0.05524697,0.03434572,0.02711479,0.02443045,0.02000082,0.01436701,0.01182743,0.009695708,0.007374845,0.006050523
146,0.00507159519373764,0.983216,0.268898,0.126816,0.07974138,0.05201486,0.03315081,0.02632679,0.02352532,0.01906489,0.01386643,0.01153209,0.009334755,0.00708981,0.005903126
147,0.00510657159194761,0.97975,0.2697,0.115907,0.07759815,0.04892341,0.0321338,0.02550034,0.02259159,0.01816945,0.01343109,0.01123097,0.008966029,0.006833619,0.005765179
148,0.00514154799015758,0.973767,0.265352,0.107159,0.07525416,0.04602657,0.03125434,0.02463377,0.02164129,0.01732706,0.01305167,0.01091937,0.008596175,0.006606182,0.005631906
149,0.00517652438836754,0.962226,0.2559,0.100366,0.07267632,0.04336565,0.03047276,0.02373111,0.02068878,0.01654762,0.01271741,0.01059496,0.008232305,0.006405859,0.005499164
150,0.00521150078657751,0.93755,0.242352,0.0952314,0.06986766,0.04096785,0.02975215,0.02280093,0.01974945,0.01583767,0.01241682,0.01025759,0.007881361,0.006229708,0.005363661
151,0.00524647718478748,0.882367,0.225957,0.09141505,0.06685875,0.0388462,0.02905998,0.02185506,0.01883827,0.01520037,0.0121385,0.009909047,0.007549562,0.006073778,0.005223163
152,0.00528145358299744,0.76868,0.207957,0.0885736,0.06369998,0.03700043,0.02836943,0.02090744,0.0179691,0.01463557,0.01187186,0.009552835,0.007241971,0.005933471,0.005076556
153,0.00531642998120741,0.588247,0.189478,0.08638705,0.06045353,0.03541826,0.02765986,0.01997287,0.01715361,0.01413991,0.01160759,0.009193473,0.006962218,0.005803942,0.004923814
154,0.00535140637941737,0.40402,0.171477,0.08457736,0.05718704,0.03407761,0.02691715,0.01906584,0.01640073,0.01370744,0.01133817,0.008836278,0.006712244,0.005680428,0.004765921
155,0.00538638277762734,0.294744,0.154709,0.08291733,0.05396834,0.03294909,0.02613351,0.01819964,0.0157163,0.01333005,0.01105807,0.008486763,0.006492342,0.005558602,0.004604639
156,0.00542135917583731,0.259742,0.139709,0.08123337,0.05086033,0.03199832,0.02530697,0.01738555,0.01510301,0.01299824,0.01076395,0.00815023,0.006301196,0.005434859,0.004442344
157,0.00545633557404727,0.259455,0.126791,0.07940342,0.04791771,0.03118853,0.02444063,0.01663231,0.01456031,0.01270168,0.01045454,0.007831423,0.006136075,0.005306487,0.00428174
158,0.00549131197225724,0.267187,0.116065,0.0773521,0.04518471,0.03048274,0.02354186,0.01594578,0.01408485,0.0124299,0.01013057,0.007534164,0.00599313,0.005171793,0.004125577
159,0.00552628837046721,0.272201,0.107471,0.07504413,0.04269321,0.0298456,0.02262115,0.01532874,0.01367076,0.01217291,0.009794419,0.007261168,0.005867742,0.005030115,0.003976459
160,0.00556126476867717,0.271561,0.100819,0.0724775,0.04046259,0.0292451,0.02169117,0.01478104,0.01331031,0.01192167,0.009449886,0.007013929,0.005754869,0.004881824,0.003836581
161,0.00559624116688714,0.265262,0.095833,0.06967617,0.0384998,0.02865362,0.02076566,0.01429974,0.01299431,0.01166849,0.00910168,0.00679265,0.005649403,0.004728125,0.003707571
162,0.0056312175650971,0.254256,0.09219432,0.06668305,0.03680027,0.02804877,0.01985844,0.01387955,0.01271287,0.01140736,0.0087551,0.006596333,0.00554655,0.004570944,0.003590426
163,0.00566619396330707,0.239741,0.08957515,0.06355426,0.03534977,0.02741375,0.01898277,0.01351328,0.01245596,0.01113408,0.008415572,0.006422919,0.005442106,0.004412718,0.003485434
