78 
4.980289e+03 5.077666e+03 5.176947e+03 5.278170e+03 5.381371e+03 5.486590e+03 5.593867e+03 5.703241e+03 5.814754e+03 5.928447e+03 6.044363e+03 6.162545e+03 6.283038e+03 6.405887e+03 6.531138e+03 6.658839e+03 6.789036e+03 6.921778e+03 7.057116e+03 7.195101e+03 7.335783e+03 7.479216e+03 7.625453e+03 7.774550e+03 7.926562e+03 8.081546e+03 8.239560e+03 8.400664e+03 8.564918e+03 8.732384e+03 8.903124e+03 9.077202e+03 9.254684e+03 9.435637e+03 9.620127e+03 9.808225e+03 1.000000e+04 1.019553e+04 1.039487e+04 1.059812e+04 1.080534e+04 1.101661e+04 1.123201e+04 1.145163e+04 1.167553e+04 1.190382e+04 1.213657e+04 1.237387e+04 1.261581e+04 1.286248e+04 1.311397e+04 1.337039e+04 1.363181e+04 1.389835e+04 1.417009e+04 1.444715e+04 1.472963e+04 1.501763e+04 1.531127e+04 1.561064e+04 1.591587e+04 1.622706e+04 1.654434e+04 1.686783e+04 1.719763e+04 1.753389e+04 1.787672e+04 1.822626e+04 1.858263e+04 1.894596e+04 1.931640e+04 1.969409e+04 2.007916e+04 2.047175e+04 2.087203e+04 2.128013e+04 2.169621e+04 2.212042e+04 
   8.03821842696450517e-05     1.22988487148067737e-05  
   7.73340003086264716e-05     1.14917597794316867e-05  
   7.43940577229151856e-05     1.07378579989074624e-05  
   7.15582889225796492e-05     1.00336285930490320e-05  
   6.88233314980468691e-05     9.37578940289517446e-06  
   6.61859481769777602e-05     8.76127548497724212e-06  
   6.36430222926698264e-05     8.18722472604682086e-06  
   6.11915534236562308e-05     7.65096441066667037e-06  
   5.88292519716482332e-05     7.14999867854848921e-06  
   5.65632318890729735e-05     6.68199681269916600e-06  
   5.43792698145528774e-05     6.24478230334408488e-06  
   5.22744377272621463e-05     5.83632263623867766e-06  
   5.02459173965519312e-05     5.45471975738570158e-06  
   4.82909962823407923e-05     5.09820116935197190e-06  
   4.64070635893820693e-05     4.76330624703601340e-06  
   4.45916064720774941e-05     4.44900149513077692e-06  
   4.28490979935691740e-05     4.15555670402713993e-06  
   4.11719219641781820e-05     3.88158130643129984e-06  
   3.95547573637244909e-05     3.62577767388113352e-06  
   3.79949446543959013e-05     3.38693489841264892e-06  
   3.64899237972338142e-05     3.16392299039047082e-06  
   3.50372303297152854e-05     2.95568746465020640e-06  
   3.36344915906616748e-05     2.76124428896365208e-06  
   3.22798911956967416e-05     2.57967517057781917e-06  
   3.09721724195410886e-05     2.41012315820161836e-06  
   2.97107968291188129e-05     2.25178851737196556e-06  
   2.84955383729190714e-05     2.10290740745874806e-06  
   2.73261789117684728e-05     1.96393798570396992e-06  
   2.61687221023709782e-05     1.83421681579826890e-06  
   2.50457984285468171e-05     1.71312503863243052e-06  
   2.39680025105881711e-05     1.60008537015991221e-06  
   2.28633843063485998e-05     1.49455930166150045e-06  
   2.17659078641796455e-05     1.39604448876319074e-06  
   2.05069669655388864e-05     1.30407231647815739e-06  
   1.89959362574265711e-05     1.21820562840244751e-06  
   1.89062103321813169e-05     2.79931638271768716e-06  
   1.86552822381003125e-05     2.60763050631415112e-06  
   1.81360128185259484e-05     2.42911803798938727e-06  
   1.75329445885052948e-05     2.26293132287390706e-06  
   1.69070239764979036e-05     2.10830382941508259e-06  
   1.62377438989169676e-05     1.96428218309329246e-06  
   1.54104066399929351e-05     1.83013680251164490e-06  
   1.48252009090077408e-05     2.35216394275501803e-06  
   1.44781319305620215e-05     2.20300136372389711e-06  
   1.40723264095976575e-05     2.37494202852047285e-06  
   1.37740702708111229e-05     2.21830640494151476e-06  
   1.33886184652265428e-05     2.07196575497495853e-06  
   1.29782210737117154e-05     1.93445294183880798e-06  
   1.25675169105887719e-05     1.80608823014027483e-06  
   1.21525616625373090e-05     1.68626221278438723e-06  
   1.17464481185214353e-05     1.57440612987641082e-06  
   1.13441630700261697e-05     1.46998915376735388e-06  
   1.09493069063715254e-05     1.37251585571705533e-06  
   1.05649258087536779e-05     1.28152384200856521e-06  
   1.01900854679870534e-05     1.19658154816355877e-06  
   9.82586025766174487e-06     1.11728618066895966e-06  
   9.47221762381822430e-06     1.04326179633534748e-06  
   9.12919958817592914e-06     9.74157510069621400e-07  
   8.79715224610944091e-06     9.09645822462721322e-07  
   8.47556576810681861e-06     8.49421059169511538e-07  
   8.16443581286296904e-06     7.93197914595792638e-07  
   7.86351022408204869e-06     7.40497703994329091e-07  
   7.57259276407129533e-06     6.90539490820786564e-07  
   7.29167093771465602e-06     6.43966044788366874e-07  
   7.02034669786133492e-06     6.00547364480791446e-07  
   6.75840798836091494e-06     5.60069107018590998e-07  
   6.50576604332986363e-06     5.22331520862151692e-07  
   1.99567363357022742e-05    5.92874554489331361e-08 
   1.91952417204488412e-05    5.47941372515286189e-08 
   1.84629039114980742e-05    5.06427765337907272e-08 
   1.77585737286545253e-05    4.68074494332548753e-08 
   1.70811959395722468e-05    4.32641864746255773e-08 
   1.64297419911196840e-05    3.99908249744593008e-08 
   1.58032124006890484e-05    3.69668738218839024e-08 
   1.52006363282053414e-05    3.41733883028959666e-08 
   1.46210998077656029e-05    3.15928542279452384e-08 
   1.40637102097329603e-05    2.92090806766556806e-08 
   1.35276313562027184e-05    2.70071201424972362e-08 
   1.30120449789439263e-05    2.49731465197694380e-08 
   1.25161608435231386e-05    2.30943420397565681e-08 
   1.20392245406275578e-05    2.13588892673646864e-08 
   1.15804934998076092e-05    1.97558644403569590e-08 
   1.11392819454048109e-05    1.82751705554834072e-08 
   1.07149222514646425e-05    1.69074754061473414e-08 
   1.03067655303767935e-05    1.56441542100802220e-08 
   9.91419074070076789e-06    1.44772364914952520e-08 
   9.53659822455765749e-06    1.33993569063542751e-08 
   9.17341429540474707e-06    1.24037097218268891e-08 
   8.82409155322783079e-06    1.14840066818859185e-08 
   8.48809882258994008e-06    1.06344380103554080e-08 
   8.16492253941092372e-06    9.84963632073307730e-09 
   7.85407176395747086e-06    9.12464321882276225e-09 
   7.55507364369467638e-06    8.45486868762211541e-09 
   7.26747950874351289e-06    7.83608443761449675e-09 
   6.99085310784663960e-06    7.26439052758537341e-09 
   6.72477348617750437e-06    6.73617562184694389e-09 
   6.46883600741166020e-06    6.24810407057767037e-09 
   6.22265068450644776e-06    5.79709508370400701e-09 
   5.98584952216096866e-06    5.38030345661122035e-09 
   5.75807392333427259e-06    4.99510173391467599e-09 
   5.53897825128490950e-06    4.63906370570290227e-09 
   5.32823039645080598e-06    4.30994913827100959e-09 
   5.12550961961899532e-06    4.00568964843435880e-09 
   4.93051193761750994e-06    3.72437563718160368e-09 
   4.74294289498633503e-06    3.46424878608980236e-09 
   4.56251875313729016e-06    3.22367597107670773e-09 
   4.38896557886092609e-06    3.00115497308250648e-09 
   4.22202047600794828e-06    2.79529943256052042e-09 
   4.06143170283979060e-06    2.60482993179079214e-09 
   3.90695813312635920e-06    2.42856576038704996e-09 
   3.75836645305493988e-06    2.26541731197448553e-09 
   3.61543158644561657e-06    2.11437906394934224e-09 
   3.47793739485791065e-06    1.97452309587140681e-09 
   3.34567647142236524e-06    1.84499310540535090e-09 
   3.21845020856414976e-06    1.72499888384029385e-09 
   3.09606665294115402e-06    1.61381121609502249e-09 
   2.97834100149163561e-06    1.51075717277823050e-09 
   2.86509508240495592e-06    1.41521576433481801e-09 
   2.75615785227945054e-06    1.32661392958469346e-09 
   2.65136615329453207e-06    1.24442283306528043e-09 
   2.55056202003167698e-06    1.16815444753394786e-09 
   2.45359349060336740e-06    1.09735839978561601e-09 
   2.36031392930602379e-06    1.03161905960320492e-09 
   2.27058234614219145e-06    9.70552853195771974e-10 
   2.18426443987507213e-06    9.13805757007102763e-10 
   2.10123026633812771e-06    8.61051037570562910e-10 
   2.02135474880460464e-06    8.11988903013633280e-10 
   1.94451733448453012e-06    7.66342272840026346e-10 
   1.87060207157419001e-06    7.23855229529082634e-10 
   1.79949819500979658e-06    6.84291396352236641e-10 
   1.73109866796750111e-06    6.47432439286467613e-10 
   1.66530052059243872e-06    6.13076683600846984e-10 
   1.60200442744784510e-06    5.81037836398747593e-10 
   1.54111517458588310e-06    5.51143807052416784e-10 
   1.48254137954939580e-06    5.23235618072911613e-10 
   1.42619489662543231e-06    4.97166399519591223e-10 
   1.37199093652728976e-06    4.72800460573366386e-10 
   1.31984782891780839e-06    4.50012432379142047e-10 
   1.26968724567522173e-06    4.28686476708523469e-10 
   1.22143373815220002e-06    4.08715839920150848e-10 
   1.17501423801957827e-06    3.90002389450530073e-10 
   1.13035936222249944e-06    3.72453805026634993e-10 
   1.08740208260016402e-06    3.55985928266235633e-10 
   1.04607792783539821e-06    3.40521003326771673e-10 
   1.00632480937168367e-06    3.25987181651179815e-10 
-70 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
   2.00000000000000000e+01    5.00000000000000000e-01    3.00000000000000000e+00    2.99999999999999989e-01 
0 
