25.00	8.1708295
25.20	8.1792752
25.40	8.1798279
25.60	8.1748716
25.80	8.1741813
26.00	8.175347
26.20	8.1705557
26.40	8.1676354
26.60	8.1784031
26.80	8.1977738
27.00	8.2140785
27.20	8.2283302
27.40	8.2487419
27.60	8.2731856
27.80	8.2937663
28.00	8.310018
28.20	8.3256987
28.40	8.3432514
28.60	8.3608101
28.80	8.3771248
29.00	8.3964035
29.20	8.4196742
29.40	8.4408699
29.60	8.4532146
29.80	8.4602713
30.00	8.472374
30.20	8.4863277
30.40	8.4941484
30.60	8.5019051
30.80	8.5167888
31.00	8.5330425
31.20	8.5444902
31.40	8.5576759
31.60	8.5807346
31.80	8.6081483
32.00	8.628442
32.20	8.6451087
32.40	8.6685254
32.60	8.6953641
32.80	8.7136828
33.00	8.7272065
33.20	8.7478132
33.40	8.7745439
33.60	8.7953786
33.80	8.8103783
34.00	8.832029
34.20	8.8590297
34.40	8.8803434
34.60	8.8952051
34.80	8.9154458
35.00	8.9450765
35.20	8.9723952
35.40	8.9929599
35.60	9.0188176
35.80	9.0521823
36.00	9.07894
36.20	9.0952947
36.40	9.1139984
36.60	9.1405091
36.80	9.1675598
37.00	9.1929265
37.20	9.2219482
37.40	9.2573349
37.60	9.2916726
37.80	9.3183573
38.00	9.343932
38.20	9.3743637
38.40	9.4060554
38.60	9.4345011
38.80	9.4626288
39.00	9.4927155
39.20	9.5180722
39.40	9.5356979
39.60	9.5541306
39.80	9.5788463
40.00	9.601758
40.20	9.6168097
40.40	9.6299144
40.60	9.6464311
40.80	9.6622628
41.00	9.6751055
41.20	9.6908922
41.40	9.7101819
41.60	9.7280756
41.80	9.7457543
42.00	9.767513
42.20	9.7934007
42.40	9.8175434
42.60	9.8392611
42.80	9.8602858
43.00	9.8780225
43.20	9.8935922
43.40	9.9092059
43.60	9.9251626
43.80	9.9411983
44.00	9.957025
44.20	9.9721627
44.40	9.9876274
44.60	10.0037691
44.80	10.0212288
45.00	10.0413115
45.20	10.0618522
45.40	10.0820459
45.60	10.1033796
45.80	10.1255853
46.00	10.146696
46.20	10.1650487
46.40	10.1815674
46.60	10.1975411
46.80	10.2127868
47.00	10.2275895
47.20	10.2416112
47.40	10.2557859
47.60	10.2722686
47.80	10.2915183
48.00	10.31146
48.20	10.3336977
48.40	10.3622434
48.60	10.3947891
48.80	10.4238398
49.00	10.4488475
49.20	10.4767042
49.40	10.5077239
49.60	10.5343236
49.80	10.5556943
50.00	10.580879
50.20	10.6117107
50.40	10.6370934
50.60	10.6538491
50.80	10.6718338
51.00	10.6910975
51.20	10.6995742
51.40	10.6945649
51.60	10.6895776
51.80	10.6907473
52.00	10.690152
52.20	10.6839957
52.40	10.6806754
52.60	10.6871731
52.80	10.6953338
53.00	10.6982455
53.20	10.7044522
53.40	10.7167099
53.60	10.7215286
53.80	10.7108123
54.00	10.694144
54.20	10.6831437
54.40	10.6734844
54.60	10.6579301
54.80	10.6431428
55.00	10.6365605
55.20	10.6362342
55.40	10.6397499
55.60	10.6490926
55.80	10.6669743
56.00	10.688884
56.20	10.7078907
56.40	10.7226414
56.60	10.7352721
56.80	10.7468508
57.00	10.7581965
57.20	10.7728962
57.40	10.7902619
57.60	10.8060676
57.80	10.8221933
58.00	10.844404
58.20	10.8704627
58.40	10.8962344
58.60	10.9229571
58.80	10.9521848
59.00	10.9859855
59.20	11.0270402
59.40	11.0774929
59.60	11.1355196
59.80	11.1968323
60.00	11.255617
60.20	11.3107037
60.40	11.3631294
60.60	11.4095001
60.80	11.4502538
61.00	11.4918825
61.20	11.5365282
61.40	11.5821229
61.60	11.6313276
61.80	11.6880283
62.00	11.752187
62.20	11.8160157
62.40	11.8706334
62.60	11.9157001
62.80	11.9570288
63.00	11.9954415
63.20	12.0280102
63.40	12.0555059
63.60	12.0807216
63.80	12.1021503
64.00	12.117014
64.20	12.1290357
64.40	12.1458014
64.60	12.1669441
64.80	12.1838778
65.00	12.1952475
65.20	12.2081462
65.40	12.2237179
65.60	12.2383046
65.80	12.2528243
66.00	12.269137
66.20	12.2868237
66.40	12.3023914
66.60	12.3137271
66.80	12.3251758
67.00	12.3385825
67.20	12.3474812
67.40	12.3480069
67.60	12.3438616
67.80	12.3389293
68.00	12.331248
68.20	12.3187647
68.40	12.3048474
68.60	12.2950431
68.80	12.2865188
69.00	12.2755455
69.20	12.2694692
69.40	12.2732159
69.60	12.2817316
69.80	12.2834043
70.00	12.277356
70.20	12.2722117
70.40	12.2702444
70.60	12.2642881
70.80	12.2538408
71.00	12.2505985
71.20	12.2565232
71.40	12.2641579
71.60	12.2729836
71.80	12.2915903
72.00	12.31909
72.20	12.3414737
72.40	12.3553014
72.60	12.3713361
72.80	12.3940298
73.00	12.4140655
73.20	12.4280752
73.40	12.4459529
73.60	12.4714096
73.80	12.4934753
74.00	12.504966
74.20	12.5152907
74.40	12.5329064
74.60	12.5498861
74.80	12.5604648
75.00	12.5748315
75.20	12.6004382
75.40	12.6292529
75.60	12.6533056
75.80	12.6820503
76.00	12.725605
76.20	12.7727157
76.40	12.8091204
76.60	12.8412911
76.80	12.8794898
77.00	12.9149765
77.20	12.9371152
77.40	12.9542819
77.60	12.9806706
77.80	13.0120143
78.00	13.037665
78.20	13.0632817
78.40	13.0993564
78.60	13.1422881
78.80	13.1806938
79.00	13.2155075
79.20	13.2524912
79.40	13.2862579
79.60	13.3072646
79.80	13.3185143
80.00	13.331297
80.20	13.3441877
80.40	13.3485584
80.60	13.3457141
80.80	13.3464218
81.00	13.3532945
81.20	13.3586922
81.40	13.3622619
81.60	13.3705606
81.80	13.3821153
82.00	13.390734
82.20	13.3968277
82.40	13.4069344
82.60	13.4230781
82.80	13.4393938
83.00	13.4527115
83.20	13.4641672
83.40	13.4755989
83.60	13.4847906
83.80	13.4901953
84.00	13.495607
84.20	13.5035127
84.40	13.5133814
84.60	13.5232551
84.80	13.5324488
85.00	13.5441075
85.20	13.5574762
85.40	13.5685429
85.60	13.5777066
85.80	13.5891323
86.00	13.603575
86.20	13.6191367
86.40	13.6339264
86.60	13.6463441
86.80	13.6561898
87.00	13.6651405
87.20	13.6759742
87.40	13.6872149
87.60	13.6956486
87.80	13.7018453
88.00	13.710079
88.20	13.7220887
88.40	13.7362544
88.60	13.7515481
88.80	13.7695218
89.00	13.7925565
89.20	13.8131012
89.40	13.8251779
89.60	13.8376236
89.80	13.8560053
90.00	13.872879
90.20	13.8826797
90.40	13.8893614
90.60	13.9011341
90.80	13.9166348
91.00	13.9285285
91.20	13.9396092
91.40	13.9561839
91.60	13.9743716
91.80	13.9841663
92.00	13.987497
92.20	13.9975327
92.40	14.0159594
92.60	14.0303221
92.80	14.0364258
93.00	14.0446745
93.20	14.0582972
93.40	14.0683399
93.60	14.0723766
93.80	14.0790543
94.00	14.09077
94.20	14.0982007
94.40	14.0990374
94.60	14.1036041
94.80	14.1158498
95.00	14.1261215
95.20	14.1307242
95.40	14.1385329
95.60	14.1554336
95.80	14.1734943
96.00	14.184305
96.20	14.1938457
96.40	14.2089914
96.60	14.2255301
96.80	14.2414308
97.00	14.2610995
97.20	14.2856962
97.40	14.3098129
97.60	14.3290446
97.80	14.3476383
98.00	14.367741
98.20	14.3842787
98.40	14.3952924
98.60	14.4048751
98.80	14.4159808
99.00	14.4255555
99.20	14.4335542
99.40	14.4463739
99.60	14.4642176
99.80	14.4824653
100.00	14.500774
100.20	14.5214187
100.40	14.5434774
100.60	14.5638511
100.80	14.5838558
101.00	14.6044365
101.20	14.6209682
101.40	14.6324759
101.60	14.6426926
101.80	14.6559353
102.00	14.675562
102.20	14.6987397
102.40	14.7231004
102.60	14.7483411
102.80	14.7730608
103.00	14.7958475
103.20	14.8162802
103.40	14.8343549
103.60	14.8497086
103.80	14.8636283
104.00	14.877308
104.20	14.8926047
104.40	14.9113024
104.60	14.9341831
104.80	14.9600408
105.00	14.9869265
105.20	15.0084892
105.40	15.0238399
105.60	15.0391126
105.80	15.0544773
106.00	15.065494
106.20	15.0697137
106.40	15.0759134
106.60	15.0879901
106.80	15.1006308
